xcen,ycen,sxx,syy,sxy                                                     
5.7500E+001,1.2500E+001,-9.0822E+006,-2.5146E+007,-2.3604E+005          
5.7500E+001,1.3500E+001,-9.0813E+006,-2.5125E+007,-2.6400E+005          
5.7500E+001,1.4500E+001,-9.0793E+006,-2.5101E+007,-2.9343E+005          
5.7500E+001,1.5500E+001,-9.0777E+006,-2.5075E+007,-3.2604E+005          
5.7500E+001,1.6500E+001,-9.0755E+006,-2.5046E+007,-3.6155E+005          
5.7500E+001,1.7500E+001,-9.0726E+006,-2.5015E+007,-4.0038E+005          
5.7500E+001,1.8500E+001,-9.0691E+006,-2.4982E+007,-4.4289E+005          
5.7500E+001,1.9500E+001,-9.0643E+006,-2.4946E+007,-4.9022E+005          
5.7500E+001,2.0500E+001,-9.0592E+006,-2.4909E+007,-5.4227E+005          
5.7500E+001,2.1500E+001,-9.0526E+006,-2.4868E+007,-6.0032E+005          
5.7500E+001,2.2500E+001,-9.0436E+006,-2.4826E+007,-6.6466E+005          
5.7500E+001,2.3500E+001,-9.0323E+006,-2.4781E+007,-7.3658E+005          
5.7500E+001,2.4500E+001,-9.0185E+006,-2.4736E+007,-8.1722E+005          
5.7500E+001,2.5500E+001,-9.0000E+006,-2.4689E+007,-9.0766E+005          
5.7500E+001,2.6500E+001,-8.9770E+006,-2.4642E+007,-1.0089E+006          
5.7500E+001,2.7500E+001,-8.9475E+006,-2.4597E+007,-1.1228E+006          
5.7500E+001,2.8500E+001,-8.9096E+006,-2.4554E+007,-1.2506E+006          
5.7500E+001,2.9500E+001,-8.8627E+006,-2.4517E+007,-1.3940E+006          
5.7500E+001,3.0500E+001,-8.8033E+006,-2.4488E+007,-1.5549E+006          
5.7500E+001,3.1500E+001,-8.7270E+006,-2.4470E+007,-1.7349E+006          
5.7500E+001,3.2500E+001,-8.6310E+006,-2.4472E+007,-1.9354E+006          
5.7500E+001,3.3500E+001,-8.5113E+006,-2.4499E+007,-2.1579E+006          
5.7500E+001,3.4500E+001,-8.3614E+006,-2.4562E+007,-2.4020E+006          
5.7500E+001,3.5500E+001,-8.1748E+006,-2.4674E+007,-2.6653E+006          
5.7500E+001,3.6500E+001,-7.9466E+006,-2.4853E+007,-2.9435E+006          
5.7500E+001,3.7500E+001,-7.6726E+006,-2.5120E+007,-3.2274E+006          
5.7500E+001,3.8500E+001,-7.3517E+006,-2.5498E+007,-3.5032E+006          
5.7500E+001,3.9500E+001,-6.9924E+006,-2.6019E+007,-3.7462E+006          
5.7500E+001,4.0500E+001,-6.6172E+006,-2.6709E+007,-3.9257E+006          
5.7500E+001,4.1500E+001,-6.2723E+006,-2.7595E+007,-4.0030E+006          
5.7500E+001,4.2500E+001,-6.0312E+006,-2.8695E+007,-3.9424E+006          
5.7500E+001,4.3500E+001,-5.9899E+006,-3.0016E+007,-3.7201E+006          
5.7500E+001,4.4500E+001,-6.2514E+006,-3.1563E+007,-3.3333E+006          
5.7500E+001,4.5500E+001,-6.9214E+006,-3.3338E+007,-2.7891E+006          
5.7500E+001,4.6500E+001,-8.0770E+006,-3.5280E+007,-2.1387E+006          
5.7500E+001,4.7500E+001,-9.4518E+006,-3.7305E+007,-1.5780E+006          
5.7500E+001,4.8500E+001,-1.0823E+007,-3.9261E+007,-8.6640E+005          
5.7500E+001,4.9500E+001,-1.1770E+007,-4.0403E+007,-2.4038E+005          
5.7500E+001,5.0500E+001,-1.1770E+007,-4.0429E+007,3.1523E+005           
5.7500E+001,5.1500E+001,-1.0826E+007,-3.9319E+007,9.5042E+005           
5.7500E+001,5.2500E+001,-9.4575E+006,-3.7387E+007,1.6607E+006           
5.7500E+001,5.3500E+001,-8.0642E+006,-3.5385E+007,2.2173E+006           
5.7500E+001,5.4500E+001,-6.8817E+006,-3.3467E+007,2.8791E+006           
5.7500E+001,5.5500E+001,-6.1982E+006,-3.1700E+007,3.4482E+006           
5.7500E+001,5.6500E+001,-5.9400E+006,-3.0154E+007,3.8497E+006           
5.7500E+001,5.7500E+001,-5.9890E+006,-2.8837E+007,4.0779E+006           
5.7500E+001,5.8500E+001,-6.2360E+006,-2.7745E+007,4.1401E+006           
5.7500E+001,5.9500E+001,-6.5845E+006,-2.6867E+007,4.0625E+006           
5.7500E+001,6.0500E+001,-6.9626E+006,-2.6187E+007,3.8821E+006           
5.7500E+001,6.1500E+001,-7.3239E+006,-2.5678E+007,3.6375E+006           
5.7500E+001,6.2500E+001,-7.6461E+006,-2.5311E+007,3.3610E+006           
5.7500E+001,6.3500E+001,-7.9216E+006,-2.5059E+007,3.0754E+006           
5.7500E+001,6.4500E+001,-8.1509E+006,-2.4894E+007,2.7961E+006           
5.7500E+001,6.5500E+001,-8.3379E+006,-2.4796E+007,2.5322E+006           
5.7500E+001,6.6500E+001,-8.4897E+006,-2.4748E+007,2.2881E+006           
5.7500E+001,6.7500E+001,-8.6117E+006,-2.4736E+007,2.0657E+006           
5.7500E+001,6.8500E+001,-8.7099E+006,-2.4750E+007,1.8652E+006           
5.7500E+001,6.9500E+001,-8.7887E+006,-2.4784E+007,1.6855E+006           
5.7500E+001,7.0500E+001,-8.8522E+006,-2.4829E+007,1.5252E+006           
5.7500E+001,7.1500E+001,-8.9041E+006,-2.4883E+007,1.3824E+006           
5.7500E+001,7.2500E+001,-8.9469E+006,-2.4941E+007,1.2555E+006           
5.7500E+001,7.3500E+001,-8.9827E+006,-2.5003E+007,1.1426E+006           
5.7500E+001,7.4500E+001,-9.0128E+006,-2.5066E+007,1.0422E+006           
5.7500E+001,7.5500E+001,-9.0391E+006,-2.5129E+007,9.5258E+005           
5.7500E+001,7.6500E+001,-9.0626E+006,-2.5191E+007,8.7300E+005           
5.7500E+001,7.7500E+001,-9.0842E+006,-2.5251E+007,8.0195E+005           
5.7500E+001,7.8500E+001,-9.1049E+006,-2.5311E+007,7.3836E+005           
5.7500E+001,7.9500E+001,-9.1249E+006,-2.5369E+007,6.8111E+005           
5.7500E+001,8.0500E+001,-9.1447E+006,-2.5423E+007,6.2961E+005           
5.7500E+001,8.1500E+001,-9.1657E+006,-2.5476E+007,5.8282E+005           
5.7500E+001,8.2500E+001,-9.1873E+006,-2.5526E+007,5.4029E+005           
5.7500E+001,8.3500E+001,-9.2100E+006,-2.5573E+007,5.0135E+005           
5.7500E+001,8.4500E+001,-9.2339E+006,-2.5618E+007,4.6561E+005           
5.7500E+001,8.5500E+001,-9.2592E+006,-2.5661E+007,4.3265E+005           
5.7500E+001,8.6500E+001,-9.2867E+006,-2.5701E+007,4.0199E+005           
5.7500E+001,8.7500E+001,-9.3164E+006,-2.5739E+007,3.7313E+005           
5.7500E+001,8.8500E+001,-9.3487E+006,-2.5775E+007,3.4576E+005           
5.7500E+001,8.9500E+001,-9.3840E+006,-2.5809E+007,3.1937E+005           
5.7500E+001,9.0500E+001,-9.4223E+006,-2.5840E+007,2.9360E+005           
5.7500E+001,9.1500E+001,-9.4640E+006,-2.5869E+007,2.6816E+005           
5.7500E+001,9.2500E+001,-9.5096E+006,-2.5895E+007,2.4238E+005           
5.7500E+001,9.3500E+001,-9.5596E+006,-2.5919E+007,2.1636E+005           
5.7500E+001,9.4500E+001,-9.6144E+006,-2.5941E+007,1.8940E+005           
5.7500E+001,9.5500E+001,-9.6742E+006,-2.5959E+007,1.6109E+005           
5.7500E+001,9.6500E+001,-9.7396E+006,-2.5974E+007,1.3060E+005           
5.7500E+001,9.7500E+001,-9.8115E+006,-2.5986E+007,9.7718E+004           
5.7500E+001,9.8500E+001,-9.8904E+006,-2.5995E+007,6.1671E+004           
5.7500E+001,9.9500E+001,-9.9766E+006,-2.5999E+007,2.1770E+004          
5.8500E+001,5.0000E-001,-9.0698E+006,-2.5300E+007,-8.5392E+003           
5.8500E+001,1.5000E+000,-9.0695E+006,-2.5299E+007,-2.5270E+004           
5.8500E+001,2.5000E+000,-9.0691E+006,-2.5297E+007,-4.2540E+004           
5.8500E+001,3.5000E+000,-9.0688E+006,-2.5293E+007,-6.0514E+004           
5.8500E+001,4.5000E+000,-9.0684E+006,-2.5288E+007,-7.8584E+004           
5.8500E+001,5.5000E+000,-9.0676E+006,-2.5281E+007,-9.7110E+004           
5.8500E+001,6.5000E+000,-9.0668E+006,-2.5274E+007,-1.1636E+005           
5.8500E+001,7.5000E+000,-9.0652E+006,-2.5265E+007,-1.3596E+005           
5.8500E+001,8.5000E+000,-9.0635E+006,-2.5254E+007,-1.5670E+005           
5.8500E+001,9.5000E+000,-9.0619E+006,-2.5242E+007,-1.7903E+005          
5.8500E+001,1.0500E+001,-9.0595E+006,-2.5228E+007,-2.0269E+005          
5.8500E+001,1.1500E+001,-9.0574E+006,-2.5214E+007,-2.2829E+005          
5.8500E+001,1.2500E+001,-9.0546E+006,-2.5197E+007,-2.5531E+005          
5.8500E+001,1.3500E+001,-9.0508E+006,-2.5179E+007,-2.8490E+005          
5.8500E+001,1.4500E+001,-9.0470E+006,-2.5159E+007,-3.1661E+005          
5.8500E+001,1.5500E+001,-9.0424E+006,-2.5139E+007,-3.5136E+005          
5.8500E+001,1.6500E+001,-9.0371E+006,-2.5116E+007,-3.8857E+005          
5.8500E+001,1.7500E+001,-9.0302E+006,-2.5091E+007,-4.2909E+005          
5.8500E+001,1.8500E+001,-9.0223E+006,-2.5067E+007,-4.7356E+005          
5.8500E+001,1.9500E+001,-9.0131E+006,-2.5040E+007,-5.2258E+005          
5.8500E+001,2.0500E+001,-9.0026E+006,-2.5012E+007,-5.7669E+005          
5.8500E+001,2.1500E+001,-8.9899E+006,-2.4984E+007,-6.3627E+005          
5.8500E+001,2.2500E+001,-8.9738E+006,-2.4954E+007,-7.0180E+005          
5.8500E+001,2.3500E+001,-8.9545E+006,-2.4925E+007,-7.7481E+005          
5.8500E+001,2.4500E+001,-8.9322E+006,-2.4898E+007,-8.5511E+005          
5.8500E+001,2.5500E+001,-8.9041E+006,-2.4871E+007,-9.4397E+005          
5.8500E+001,2.6500E+001,-8.8697E+006,-2.4849E+007,-1.0428E+006          
5.8500E+001,2.7500E+001,-8.8280E+006,-2.4830E+007,-1.1523E+006          
5.8500E+001,2.8500E+001,-8.7775E+006,-2.4819E+007,-1.2736E+006          
5.8500E+001,2.9500E+001,-8.7153E+006,-2.4818E+007,-1.4077E+006          
5.8500E+001,3.0500E+001,-8.6394E+006,-2.4829E+007,-1.5559E+006          
5.8500E+001,3.1500E+001,-8.5472E+006,-2.4860E+007,-1.7176E+006          
5.8500E+001,3.2500E+001,-8.4345E+006,-2.4915E+007,-1.8927E+006          
5.8500E+001,3.3500E+001,-8.2975E+006,-2.5001E+007,-2.0804E+006          
5.8500E+001,3.4500E+001,-8.1331E+006,-2.5130E+007,-2.2784E+006          
5.8500E+001,3.5500E+001,-7.9379E+006,-2.5314E+007,-2.4814E+006          
5.8500E+001,3.6500E+001,-7.7080E+006,-2.5565E+007,-2.6815E+006          
5.8500E+001,3.7500E+001,-7.4460E+006,-2.5902E+007,-2.8673E+006          
5.8500E+001,3.8500E+001,-7.1577E+006,-2.6342E+007,-3.0219E+006          
5.8500E+001,3.9500E+001,-6.8578E+006,-2.6902E+007,-3.1212E+006          
5.8500E+001,4.0500E+001,-6.5742E+006,-2.7596E+007,-3.1381E+006          
5.8500E+001,4.1500E+001,-6.3537E+006,-2.8429E+007,-3.0425E+006          
5.8500E+001,4.2500E+001,-6.2611E+006,-2.9398E+007,-2.8106E+006          
5.8500E+001,4.3500E+001,-6.3753E+006,-3.0482E+007,-2.4308E+006          
5.8500E+001,4.4500E+001,-6.7814E+006,-3.1649E+007,-1.9136E+006          
5.8500E+001,4.5500E+001,-7.5457E+006,-3.2838E+007,-1.3039E+006          
5.8500E+001,4.6500E+001,-8.6619E+006,-3.3965E+007,-6.9936E+005          
5.8500E+001,4.7500E+001,-9.9757E+006,-3.4972E+007,-2.2811E+005          
5.8500E+001,4.8500E+001,-1.1211E+007,-3.5725E+007,5.9478E+004           
5.8500E+001,4.9500E+001,-1.1998E+007,-3.6122E+007,9.5110E+004           
5.8500E+001,5.0500E+001,-1.1999E+007,-3.6136E+007,1.2680E+004           
5.8500E+001,5.1500E+001,-1.1215E+007,-3.5764E+007,4.7987E+004           
5.8500E+001,5.2500E+001,-9.9779E+006,-3.5033E+007,3.3298E+005           
5.8500E+001,5.3500E+001,-8.6522E+006,-3.4049E+007,8.0251E+005           
5.8500E+001,5.4500E+001,-7.5195E+006,-3.2943E+007,1.4126E+006           
5.8500E+001,5.5500E+001,-6.7445E+006,-3.1769E+007,2.0351E+006           
5.8500E+001,5.6500E+001,-6.3361E+006,-3.0612E+007,2.5631E+006           
5.8500E+001,5.7500E+001,-6.2229E+006,-2.9535E+007,2.9505E+006           
5.8500E+001,5.8500E+001,-6.3183E+006,-2.8575E+007,3.1858E+006           
5.8500E+001,5.9500E+001,-6.5419E+006,-2.7752E+007,3.2828E+006           
5.8500E+001,6.0500E+001,-6.8276E+006,-2.7068E+007,3.2663E+006           
5.8500E+001,6.1500E+001,-7.1295E+006,-2.6519E+007,3.1668E+006           
5.8500E+001,6.2500E+001,-7.4199E+006,-2.6092E+007,3.0125E+006           
5.8500E+001,6.3500E+001,-7.6828E+006,-2.5767E+007,2.8265E+006           
5.8500E+001,6.4500E+001,-7.9130E+006,-2.5529E+007,2.6257E+006           
5.8500E+001,6.5500E+001,-8.1101E+006,-2.5359E+007,2.4227E+006           
5.8500E+001,6.6500E+001,-8.2763E+006,-2.5245E+007,2.2246E+006           
5.8500E+001,6.7500E+001,-8.4149E+006,-2.5172E+007,2.0370E+006           
5.8500E+001,6.8500E+001,-8.5300E+006,-2.5132E+007,1.8622E+006           
5.8500E+001,6.9500E+001,-8.6262E+006,-2.5118E+007,1.7012E+006           
5.8500E+001,7.0500E+001,-8.7061E+006,-2.5121E+007,1.5543E+006           
5.8500E+001,7.1500E+001,-8.7728E+006,-2.5139E+007,1.4210E+006           
5.8500E+001,7.2500E+001,-8.8292E+006,-2.5166E+007,1.3004E+006           
5.8500E+001,7.3500E+001,-8.8773E+006,-2.5200E+007,1.1917E+006           
5.8500E+001,7.4500E+001,-8.9184E+006,-2.5238E+007,1.0939E+006           
5.8500E+001,7.5500E+001,-8.9544E+006,-2.5280E+007,1.0053E+006           
5.8500E+001,7.6500E+001,-8.9867E+006,-2.5323E+007,9.2583E+005           
5.8500E+001,7.7500E+001,-9.0163E+006,-2.5368E+007,8.5398E+005           
5.8500E+001,7.8500E+001,-9.0436E+006,-2.5413E+007,7.8903E+005           
5.8500E+001,7.9500E+001,-9.0696E+006,-2.5458E+007,7.3026E+005           
5.8500E+001,8.0500E+001,-9.0948E+006,-2.5502E+007,6.7710E+005           
5.8500E+001,8.1500E+001,-9.1201E+006,-2.5545E+007,6.2861E+005           
5.8500E+001,8.2500E+001,-9.1454E+006,-2.5586E+007,5.8457E+005           
5.8500E+001,8.3500E+001,-9.1716E+006,-2.5626E+007,5.4399E+005           
5.8500E+001,8.4500E+001,-9.1985E+006,-2.5665E+007,5.0647E+005           
5.8500E+001,8.5500E+001,-9.2263E+006,-2.5701E+007,4.7141E+005           
5.8500E+001,8.6500E+001,-9.2559E+006,-2.5736E+007,4.3860E+005           
5.8500E+001,8.7500E+001,-9.2872E+006,-2.5769E+007,4.0759E+005           
5.8500E+001,8.8500E+001,-9.3208E+006,-2.5800E+007,3.7797E+005           
5.8500E+001,8.9500E+001,-9.3570E+006,-2.5830E+007,3.4939E+005           
5.8500E+001,9.0500E+001,-9.3956E+006,-2.5857E+007,3.2153E+005           
5.8500E+001,9.1500E+001,-9.4375E+006,-2.5883E+007,2.9393E+005           
5.8500E+001,9.2500E+001,-9.4829E+006,-2.5907E+007,2.6596E+005           
5.8500E+001,9.3500E+001,-9.5320E+006,-2.5928E+007,2.3741E+005           
5.8500E+001,9.4500E+001,-9.5852E+006,-2.5947E+007,2.0790E+005           
5.8500E+001,9.5500E+001,-9.6432E+006,-2.5964E+007,1.7682E+005           
5.8500E+001,9.6500E+001,-9.7065E+006,-2.5977E+007,1.4340E+005           
5.8500E+001,9.7500E+001,-9.7756E+006,-2.5988E+007,1.0714E+005           
5.8500E+001,9.8500E+001,-9.8509E+006,-2.5995E+007,6.7720E+004           
5.8500E+001,9.9500E+001,-9.9332E+006,-2.5999E+007,2.4175E+004          
5.9500E+001,5.0000E-001,-9.0519E+006,-2.5334E+007,-9.1111E+003           
5.9500E+001,1.5000E+000,-9.0515E+006,-2.5333E+007,-2.6801E+004           
5.9500E+001,2.5000E+000,-9.0510E+006,-2.5331E+007,-4.5711E+004           
5.9500E+001,3.5000E+000,-9.0502E+006,-2.5328E+007,-6.4477E+004           
5.9500E+001,4.5000E+000,-9.0490E+006,-2.5323E+007,-8.4045E+004           
5.9500E+001,5.5000E+000,-9.0474E+006,-2.5318E+007,-1.0373E+005           
5.9500E+001,6.5000E+000,-9.0457E+006,-2.5312E+007,-1.2448E+005           
5.9500E+001,7.5000E+000,-9.0437E+006,-2.5305E+007,-1.4485E+005           
5.9500E+001,8.5000E+000,-9.0412E+006,-2.5296E+007,-1.6711E+005           
5.9500E+001,9.5000E+000,-9.0381E+006,-2.5287E+007,-1.9043E+005          
5.9500E+001,1.0500E+001,-9.0340E+006,-2.5276E+007,-2.1600E+005          
5.9500E+001,1.1500E+001,-9.0298E+006,-2.5264E+007,-2.4310E+005          
5.9500E+001,1.2500E+001,-9.0249E+006,-2.5251E+007,-2.7109E+005          
5.9500E+001,1.3500E+001,-9.0191E+006,-2.5237E+007,-3.0191E+005          
5.9500E+001,1.4500E+001,-9.0128E+006,-2.5222E+007,-3.3466E+005          
5.9500E+001,1.5500E+001,-9.0053E+006,-2.5206E+007,-3.7033E+005          
5.9500E+001,1.6500E+001,-8.9967E+006,-2.5190E+007,-4.0922E+005          
5.9500E+001,1.7500E+001,-8.9865E+006,-2.5172E+007,-4.5063E+005          
5.9500E+001,1.8500E+001,-8.9746E+006,-2.5155E+007,-4.9613E+005          
5.9500E+001,1.9500E+001,-8.9609E+006,-2.5137E+007,-5.4567E+005          
5.9500E+001,2.0500E+001,-8.9449E+006,-2.5120E+007,-5.9989E+005          
5.9500E+001,2.1500E+001,-8.9259E+006,-2.5102E+007,-6.5919E+005          
5.9500E+001,2.2500E+001,-8.9044E+006,-2.5087E+007,-7.2390E+005          
5.9500E+001,2.3500E+001,-8.8788E+006,-2.5072E+007,-7.9527E+005          
5.9500E+001,2.4500E+001,-8.8481E+006,-2.5061E+007,-8.7322E+005          
5.9500E+001,2.5500E+001,-8.8114E+006,-2.5054E+007,-9.5862E+005          
5.9500E+001,2.6500E+001,-8.7681E+006,-2.5053E+007,-1.0525E+006          
5.9500E+001,2.7500E+001,-8.7161E+006,-2.5059E+007,-1.1552E+006          
5.9500E+001,2.8500E+001,-8.6547E+006,-2.5076E+007,-1.2668E+006          
5.9500E+001,2.9500E+001,-8.5817E+006,-2.5106E+007,-1.3873E+006          
5.9500E+001,3.0500E+001,-8.4946E+006,-2.5152E+007,-1.5175E+006          
5.9500E+001,3.1500E+001,-8.3911E+006,-2.5220E+007,-1.6550E+006          
5.9500E+001,3.2500E+001,-8.2690E+006,-2.5316E+007,-1.7999E+006          
5.9500E+001,3.3500E+001,-8.1258E+006,-2.5447E+007,-1.9488E+006          
5.9500E+001,3.4500E+001,-7.9591E+006,-2.5622E+007,-2.0983E+006          
5.9500E+001,3.5500E+001,-7.7685E+006,-2.5850E+007,-2.2403E+006          
5.9500E+001,3.6500E+001,-7.5548E+006,-2.6142E+007,-2.3663E+006          
5.9500E+001,3.7500E+001,-7.3236E+006,-2.6509E+007,-2.4642E+006          
5.9500E+001,3.8500E+001,-7.0842E+006,-2.6961E+007,-2.5172E+006          
5.9500E+001,3.9500E+001,-6.8568E+006,-2.7505E+007,-2.5057E+006          
5.9500E+001,4.0500E+001,-6.6711E+006,-2.8143E+007,-2.4080E+006          
5.9500E+001,4.1500E+001,-6.5689E+006,-2.8866E+007,-2.2057E+006          
5.9500E+001,4.2500E+001,-6.6056E+006,-2.9658E+007,-1.8868E+006          
5.9500E+001,4.3500E+001,-6.8417E+006,-3.0484E+007,-1.4568E+006          
5.9500E+001,4.4500E+001,-7.3343E+006,-3.1299E+007,-9.4362E+005          
5.9500E+001,4.5500E+001,-8.1081E+006,-3.2044E+007,-4.0868E+005          
5.9500E+001,4.6500E+001,-9.1251E+006,-3.2665E+007,5.3255E+004           
5.9500E+001,4.7500E+001,-1.0246E+007,-3.3125E+007,3.3887E+005           
5.9500E+001,4.8500E+001,-1.1242E+007,-3.3411E+007,3.8678E+005           
5.9500E+001,4.9500E+001,-1.1841E+007,-3.3541E+007,2.0475E+005           
5.9500E+001,5.0500E+001,-1.1843E+007,-3.3550E+007,-7.5517E+004          
5.9500E+001,5.1500E+001,-1.1244E+007,-3.3441E+007,-2.5905E+005          
5.9500E+001,5.2500E+001,-1.0245E+007,-3.3175E+007,-2.1340E+005          
5.9500E+001,5.3500E+001,-9.1165E+006,-3.2736E+007,7.1015E+004           
5.9500E+001,5.4500E+001,-8.0896E+006,-3.2135E+007,5.3554E+005           
5.9500E+001,5.5500E+001,-7.3070E+006,-3.1406E+007,1.0772E+006           
5.9500E+001,5.6500E+001,-6.8102E+006,-3.0604E+007,1.5977E+006           
5.9500E+001,5.7500E+001,-6.5728E+006,-2.9788E+007,2.0344E+006           
5.9500E+001,5.8500E+001,-6.5367E+006,-2.9007E+007,2.3567E+006           
5.9500E+001,5.9500E+001,-6.6396E+006,-2.8293E+007,2.5618E+006           
5.9500E+001,6.0500E+001,-6.8273E+006,-2.7667E+007,2.6607E+006           
5.9500E+001,6.1500E+001,-7.0560E+006,-2.7134E+007,2.6734E+006           
5.9500E+001,6.2500E+001,-7.2959E+006,-2.6694E+007,2.6212E+006           
5.9500E+001,6.3500E+001,-7.5289E+006,-2.6339E+007,2.5239E+006           
5.9500E+001,6.4500E+001,-7.7443E+006,-2.6060E+007,2.3975E+006           
5.9500E+001,6.5500E+001,-7.9367E+006,-2.5846E+007,2.2556E+006           
5.9500E+001,6.6500E+001,-8.1051E+006,-2.5685E+007,2.1069E+006           
5.9500E+001,6.7500E+001,-8.2505E+006,-2.5568E+007,1.9580E+006           
5.9500E+001,6.8500E+001,-8.3756E+006,-2.5486E+007,1.8136E+006           
5.9500E+001,6.9500E+001,-8.4823E+006,-2.5432E+007,1.6761E+006           
5.9500E+001,7.0500E+001,-8.5735E+006,-2.5400E+007,1.5472E+006           
5.9500E+001,7.1500E+001,-8.6515E+006,-2.5385E+007,1.4275E+006           
5.9500E+001,7.2500E+001,-8.7187E+006,-2.5384E+007,1.3171E+006           
5.9500E+001,7.3500E+001,-8.7767E+006,-2.5393E+007,1.2159E+006           
5.9500E+001,7.4500E+001,-8.8273E+006,-2.5409E+007,1.1234E+006           
5.9500E+001,7.5500E+001,-8.8722E+006,-2.5431E+007,1.0386E+006           
5.9500E+001,7.6500E+001,-8.9120E+006,-2.5457E+007,9.6143E+005           
5.9500E+001,7.7500E+001,-8.9483E+006,-2.5486E+007,8.9116E+005           
5.9500E+001,7.8500E+001,-8.9819E+006,-2.5517E+007,8.2721E+005           
5.9500E+001,7.9500E+001,-9.0134E+006,-2.5550E+007,7.6849E+005           
5.9500E+001,8.0500E+001,-9.0437E+006,-2.5583E+007,7.1475E+005           
5.9500E+001,8.1500E+001,-9.0731E+006,-2.5616E+007,6.6570E+005           
5.9500E+001,8.2500E+001,-9.1022E+006,-2.5649E+007,6.2048E+005           
5.9500E+001,8.3500E+001,-9.1313E+006,-2.5681E+007,5.7873E+005           
5.9500E+001,8.4500E+001,-9.1613E+006,-2.5713E+007,5.4012E+005           
5.9500E+001,8.5500E+001,-9.1918E+006,-2.5743E+007,5.0401E+005           
5.9500E+001,8.6500E+001,-9.2232E+006,-2.5772E+007,4.6994E+005           
5.9500E+001,8.7500E+001,-9.2561E+006,-2.5799E+007,4.3761E+005           
5.9500E+001,8.8500E+001,-9.2909E+006,-2.5826E+007,4.0656E+005           
5.9500E+001,8.9500E+001,-9.3279E+006,-2.5852E+007,3.7619E+005           
5.9500E+001,9.0500E+001,-9.3670E+006,-2.5876E+007,3.4634E+005           
5.9500E+001,9.1500E+001,-9.4089E+006,-2.5898E+007,3.1667E+005           
5.9500E+001,9.2500E+001,-9.4538E+006,-2.5919E+007,2.8680E+005           
5.9500E+001,9.3500E+001,-9.5018E+006,-2.5937E+007,2.5615E+005           
5.9500E+001,9.4500E+001,-9.5536E+006,-2.5954E+007,2.2420E+005           
5.9500E+001,9.5500E+001,-9.6098E+006,-2.5968E+007,1.9066E+005           
5.9500E+001,9.6500E+001,-9.6705E+006,-2.5980E+007,1.5470E+005           
5.9500E+001,9.7500E+001,-9.7364E+006,-2.5989E+007,1.1568E+005           
5.9500E+001,9.8500E+001,-9.8078E+006,-2.5996E+007,7.3070E+004           
5.9500E+001,9.9500E+001,-9.8850E+006,-2.5999E+007,2.6062E+004          
6.0500E+001,5.0000E-001,-9.0325E+006,-2.5370E+007,-9.6726E+003           
6.0500E+001,1.5000E+000,-9.0323E+006,-2.5369E+007,-2.8298E+004           
6.0500E+001,2.5000E+000,-9.0315E+006,-2.5367E+007,-4.8287E+004           
6.0500E+001,3.5000E+000,-9.0301E+006,-2.5365E+007,-6.7884E+004           
6.0500E+001,4.5000E+000,-9.0283E+006,-2.5362E+007,-8.8529E+004           
6.0500E+001,5.5000E+000,-9.0263E+006,-2.5358E+007,-1.0896E+005           
6.0500E+001,6.5000E+000,-9.0239E+006,-2.5353E+007,-1.3053E+005           
